State,County,School Breakfast Program participants (change % children) 2012-17 (PCH_SBP_12_17),Units,FIPS,FID
Ohio,Columbiana,2.406964970881507,Percentage points,39029,2315
Ohio,Coshocton,2.406964970881507,Percentage points,39031,2317
Ohio,Crawford,2.406964970881507,Percentage points,39033,2323
Ohio,Cuyahoga,2.406964970881507,Percentage points,39035,2332
Ohio,Darke,2.406964970881507,Percentage points,39037,2345
Ohio,Defiance,2.406964970881507,Percentage points,39039,2350
Ohio,Delaware,2.406964970881507,Percentage points,39041,2352
Ohio,Erie,2.406964970881507,Percentage points,39043,2357
Ohio,Fairfield,2.406964970881507,Percentage points,39045,2365
Ohio,Fayette,2.406964970881507,Percentage points,39047,2368
Ohio,Franklin,2.406964970881507,Percentage points,39049,2375
Ohio,Fulton,2.406964970881507,Percentage points,39051,2378
Ohio,Gallia,2.406964970881507,Percentage points,39053,2383
Ohio,Geauga,2.406964970881507,Percentage points,39055,2390
Ohio,Greene,2.406964970881507,Percentage points,39057,2393
Ohio,Guernsey,2.406964970881507,Percentage points,39059,2399
Ohio,Hamilton,2.406964970881507,Percentage points,39061,2411
Ohio,Hancock,2.406964970881507,Percentage points,39063,2427
Ohio,Hardin,2.406964970881507,Percentage points,39065,2432
Ohio,Harrison,2.406964970881507,Percentage points,39067,2440
Ohio,Henry,2.406964970881507,Percentage points,39069,2451
Ohio,Highland,2.406964970881507,Percentage points,39071,2457
Ohio,Hocking,2.406964970881507,Percentage points,39073,2461
Ohio,Holmes,2.406964970881507,Percentage points,39075,2464
Ohio,Huron,2.406964970881507,Percentage points,39077,2468
Ohio,Jackson,2.406964970881507,Percentage points,39079,2472
Ohio,Jefferson,2.406964970881507,Percentage points,39081,2476
Ohio,Knox,2.406964970881507,Percentage points,39083,2479
Ohio,Lake,2.406964970881507,Percentage points,39085,2493
Ohio,Lawrence,2.406964970881507,Percentage points,39087,2499
Ohio,Licking,2.406964970881507,Percentage points,39089,2504
Ohio,Logan,2.406964970881507,Percentage points,39091,2510
Ohio,Lorain,2.406964970881507,Percentage points,39093,2516
Ohio,Lucas,2.406964970881507,Percentage points,39095,2520
Ohio,Madison,2.406964970881507,Percentage points,39097,2529
Ohio,Mahoning,2.406964970881507,Percentage points,39099,2534
Ohio,Marion,2.406964970881507,Percentage points,39101,2541
Ohio,Medina,2.406964970881507,Percentage points,39103,2545
Ohio,Meigs,2.406964970881507,Percentage points,39105,2549
Ohio,Mercer,2.406964970881507,Percentage points,39107,2552
Ohio,Miami,2.406964970881507,Percentage points,39109,2558
Ohio,Monroe,2.406964970881507,Percentage points,39111,2565
Ohio,Montgomery,2.406964970881507,Percentage points,39113,2573
Ohio,Morgan,2.406964970881507,Percentage points,39115,2000
Ohio,Morrow,2.406964970881507,Percentage points,39117,2006
Ohio,Muskingum,2.406964970881507,Percentage points,39119,2010
Ohio,Noble,2.406964970881507,Percentage points,39121,2012
Ohio,Ottawa,2.406964970881507,Percentage points,39123,2019
Ohio,Paulding,2.406964970881507,Percentage points,39125,2024
Ohio,Perry,2.406964970881507,Percentage points,39127,2027
Ohio,Pickaway,2.406964970881507,Percentage points,39129,2031
Ohio,Pike,2.406964970881507,Percentage points,39131,2034
Ohio,Portage,2.406964970881507,Percentage points,39133,2038
Ohio,Preble,2.406964970881507,Percentage points,39135,2039
Ohio,Putnam,2.406964970881507,Percentage points,39137,2040
Ohio,Richland,2.406964970881507,Percentage points,39139,2042
Ohio,Ross,2.406964970881507,Percentage points,39141,2045
Ohio,Sandusky,2.406964970881507,Percentage points,39143,2047
Ohio,Scioto,2.406964970881507,Percentage points,39145,2048
Ohio,Seneca,2.406964970881507,Percentage points,39147,2049
Ohio,Shelby,2.406964970881507,Percentage points,39149,2052
Ohio,Stark,2.406964970881507,Percentage points,39151,2054
Ohio,Summit,2.406964970881507,Percentage points,39153,2057
Ohio,Trumbull,2.406964970881507,Percentage points,39155,2061
Ohio,Tuscarawas,2.406964970881507,Percentage points,39157,2065
Ohio,Union,2.406964970881507,Percentage points,39159,2067
Ohio,Van Wert,2.406964970881507,Percentage points,39161,2071
Ohio,Vinton,2.406964970881507,Percentage points,39163,2075
Ohio,Warren,2.406964970881507,Percentage points,39165,2076
Ohio,Washington,2.406964970881507,Percentage points,39167,2080
Ohio,Wayne,2.406964970881507,Percentage points,39169,2084
Ohio,Williams,2.406964970881507,Percentage points,39171,2087
Ohio,Wood,2.406964970881507,Percentage points,39173,2091
Ohio,Wyandot,2.406964970881507,Percentage points,39175,2093
Oklahoma,Adair,-0.7126162167513499,Percentage points,40001,2095
Oklahoma,Alfalfa,-0.7126162167513499,Percentage points,40003,2099
Oklahoma,Atoka,-0.7126162167513499,Percentage points,40005,2102
Oklahoma,Beaver,-0.7126162167513499,Percentage points,40007,2104
Oklahoma,Beckham,-0.7126162167513499,Percentage points,40009,2106
Oklahoma,Blaine,-0.7126162167513499,Percentage points,40011,2110
Oklahoma,Bryan,-0.7126162167513499,Percentage points,40013,2112
Oklahoma,Caddo,-0.7126162167513499,Percentage points,40015,2118
Oklahoma,Canadian,-0.7126162167513499,Percentage points,40017,2123
Oklahoma,Carter,-0.7126162167513499,Percentage points,40019,2126
Oklahoma,Cherokee,-0.7126162167513499,Percentage points,40021,2129
Oklahoma,Choctaw,-0.7126162167513499,Percentage points,40023,2133
Oklahoma,Cimarron,-0.7126162167513499,Percentage points,40025,2135
Oklahoma,Cleveland,-0.7126162167513499,Percentage points,40027,2140
Oklahoma,Coal,-0.7126162167513499,Percentage points,40029,2144
Oklahoma,Comanche,-0.7126162167513499,Percentage points,40031,2145
Oklahoma,Cotton,-0.7126162167513499,Percentage points,40033,2146
Oklahoma,Craig,-0.7126162167513499,Percentage points,40035,2148
Oklahoma,Creek,-0.7126162167513499,Percentage points,40037,2151
Oklahoma,Custer,-0.7126162167513499,Percentage points,40039,2153
Oklahoma,Delaware,-0.7126162167513499,Percentage points,40041,2154
Oklahoma,Dewey,-0.7126162167513499,Percentage points,40043,2158
Oklahoma,Ellis,-0.7126162167513499,Percentage points,40045,2165
Oklahoma,Garfield,-0.7126162167513499,Percentage points,40047,2167
Oklahoma,Garvin,-0.7126162167513499,Percentage points,40049,2176
Oklahoma,Grady,-0.7126162167513499,Percentage points,40051,2184
Oklahoma,Grant,-0.7126162167513499,Percentage points,40053,2187
Oklahoma,Greer,-0.7126162167513499,Percentage points,40055,2189
Oklahoma,Harmon,-0.7126162167513499,Percentage points,40057,2191
Oklahoma,Harper,-0.7126162167513499,Percentage points,40059,2193
Oklahoma,Haskell,-0.7126162167513499,Percentage points,40061,2195
Oklahoma,Hughes,-0.7126162167513499,Percentage points,40063,2197
Oklahoma,Jackson,-0.7126162167513499,Percentage points,40065,2202
Oklahoma,Jefferson,-0.7126162167513499,Percentage points,40067,2206
Oklahoma,Johnston,-0.7126162167513499,Percentage points,40069,2211
Oklahoma,Kay,-0.7126162167513499,Percentage points,40071,2215
Oklahoma,Kingfisher,-0.7126162167513499,Percentage points,40073,2219
Oklahoma,Kiowa,-0.7126162167513499,Percentage points,40075,2222
Oklahoma,Latimer,-0.7126162167513499,Percentage points,40077,2226
Oklahoma,Le Flore,-0.7126162167513499,Percentage points,40079,2230
Oklahoma,Lincoln,-0.7126162167513499,Percentage points,40081,2234
Oklahoma,Logan,-0.7126162167513499,Percentage points,40083,2236
Oklahoma,Love,-0.7126162167513499,Percentage points,40085,2238
Oklahoma,McClain,-0.7126162167513499,Percentage points,40087,2245
Oklahoma,McCurtain,-0.7126162167513499,Percentage points,40089,2252
Oklahoma,McIntosh,-0.7126162167513499,Percentage points,40091,2258
Oklahoma,Major,-0.7126162167513499,Percentage points,40093,2260
Oklahoma,Marshall,-0.7126162167513499,Percentage points,40095,2265
Oklahoma,Mayes,-0.7126162167513499,Percentage points,40097,2270
Oklahoma,Murray,-0.7126162167513499,Percentage points,40099,2276
Oklahoma,Muskogee,-0.7126162167513499,Percentage points,40101,2281
Oklahoma,Noble,-0.7126162167513499,Percentage points,40103,2287
Oklahoma,Nowata,-0.7126162167513499,Percentage points,40105,2290
Oklahoma,Okfuskee,-0.7126162167513499,Percentage points,40107,2297
Oklahoma,Oklahoma,-0.7126162167513499,Percentage points,40109,2303
Oklahoma,Okmulgee,-0.7126162167513499,Percentage points,40111,2311
Oklahoma,Osage,-0.7126162167513499,Percentage points,40113,2318
Oklahoma,Ottawa,-0.7126162167513499,Percentage points,40115,2325
Oklahoma,Pawnee,-0.7126162167513499,Percentage points,40117,2329
Oklahoma,Payne,-0.7126162167513499,Percentage points,40119,2340
Oklahoma,Pittsburg,-0.7126162167513499,Percentage points,40121,2344
Oklahoma,Pontotoc,-0.7126162167513499,Percentage points,40123,2351
Oklahoma,Pottawatomie,-0.7126162167513499,Percentage points,40125,2356
Oklahoma,Pushmataha,-0.7126162167513499,Percentage points,40127,2362
Oklahoma,Roger Mills,-0.7126162167513499,Percentage points,40129,2369
Oklahoma,Rogers,-0.7126162167513499,Percentage points,40131,2374
Oklahoma,Seminole,-0.7126162167513499,Percentage points,40133,2384
Oklahoma,Sequoyah,-0.7126162167513499,Percentage points,40135,2391
Oklahoma,Stephens,-0.7126162167513499,Percentage points,40137,2396
Oklahoma,Texas,-0.7126162167513499,Percentage points,40139,2003
Oklahoma,Tillman,-0.7126162167513499,Percentage points,40141,2005
Oklahoma,Tulsa,-0.7126162167513499,Percentage points,40143,2008
Oklahoma,Wagoner,-0.7126162167513499,Percentage points,40145,2014
Oklahoma,Washington,-0.7126162167513499,Percentage points,40147,2018
Oklahoma,Washita,-0.7126162167513499,Percentage points,40149,2023
Oklahoma,Woods,-0.7126162167513499,Percentage points,40151,2029
Oklahoma,Woodward,-0.7126162167513499,Percentage points,40153,2035
Oregon,Baker,0.24203434911098398,Percentage points,41001,2044
Oregon,Benton,0.24203434911098398,Percentage points,41003,2053
Oregon,Clackamas,0.24203434911098398,Percentage points,41005,2058
Oregon,Clatsop,0.24203434911098398,Percentage points,41007,2064
Oregon,Columbia,0.24203434911098398,Percentage points,41009,2070
Oregon,Coos,0.24203434911098398,Percentage points,41011,2083
Oregon,Crook,0.24203434911098398,Percentage points,41013,2092
Oregon,Curry,0.24203434911098398,Percentage points,41015,2098
Oregon,Deschutes,0.24203434911098398,Percentage points,41017,2109
Oregon,Douglas,0.24203434911098398,Percentage points,41019,2115
Oregon,Gilliam,0.24203434911098398,Percentage points,41021,2121
Oregon,Grant,0.24203434911098398,Percentage points,41023,2130
Oregon,Harney,0.24203434911098398,Percentage points,41025,2134
Oregon,Hood River,0.24203434911098398,Percentage points,41027,2138
Oregon,Jackson,0.24203434911098398,Percentage points,41029,2139
Oregon,Jefferson,0.24203434911098398,Percentage points,41031,2143
Oregon,Josephine,0.24203434911098398,Percentage points,41033,2152
Oregon,Klamath,0.24203434911098398,Percentage points,41035,2155
Oregon,Lake,0.24203434911098398,Percentage points,41037,2159
Oregon,Lane,0.24203434911098398,Percentage points,41039,2170
Oregon,Lincoln,0.24203434911098398,Percentage points,41041,2174
Oregon,Linn,0.24203434911098398,Percentage points,41043,2181
Oregon,Malheur,0.24203434911098398,Percentage points,41045,2185
Oregon,Marion,0.24203434911098398,Percentage points,41047,2200
Oregon,Morrow,0.24203434911098398,Percentage points,41049,2209
Oregon,Multnomah,0.24203434911098398,Percentage points,41051,2218
Oregon,Polk,0.24203434911098398,Percentage points,41053,2223
Oregon,Sherman,0.24203434911098398,Percentage points,41055,2232
Oregon,Tillamook,0.24203434911098398,Percentage points,41057,2242
Oregon,Umatilla,0.24203434911098398,Percentage points,41059,2251
Oregon,Union,0.24203434911098398,Percentage points,41061,2257
Oregon,Wallowa,0.24203434911098398,Percentage points,41063,2263
Oregon,Wasco,0.24203434911098398,Percentage points,41065,2267
Oregon,Washington,0.24203434911098398,Percentage points,41067,2272
Oregon,Wheeler,0.24203434911098398,Percentage points,41069,2277
Oregon,Yamhill,0.24203434911098398,Percentage points,41071,2284
Pennsylvania,Adams,3.2565732222620127,Percentage points,42001,2292
Pennsylvania,Allegheny,3.2565732222620127,Percentage points,42003,2302
Pennsylvania,Armstrong,3.2565732222620127,Percentage points,42005,2309
Pennsylvania,Beaver,3.2565732222620127,Percentage points,42007,2321
Pennsylvania,Bedford,3.2565732222620127,Percentage points,42009,2324
Pennsylvania,Berks,3.2565732222620127,Percentage points,42011,2326
Pennsylvania,Blair,3.2565732222620127,Percentage points,42013,2328
Pennsylvania,Bradford,3.2565732222620127,Percentage points,42015,2333
Pennsylvania,Bucks,3.2565732222620127,Percentage points,42017,2336
Pennsylvania,Butler,3.2565732222620127,Percentage points,42019,2338
Pennsylvania,Cambria,3.2565732222620127,Percentage points,42021,2341
Pennsylvania,Cameron,3.2565732222620127,Percentage points,42023,2343
Pennsylvania,Carbon,3.2565732222620127,Percentage points,42025,2349
Pennsylvania,Centre,3.2565732222620127,Percentage points,42027,2354
Pennsylvania,Chester,3.2565732222620127,Percentage points,42029,2360
Pennsylvania,Clarion,3.2565732222620127,Percentage points,42031,2366
Pennsylvania,Clearfield,3.2565732222620127,Percentage points,42033,2372
Pennsylvania,Clinton,3.2565732222620127,Percentage points,42035,2379
Pennsylvania,Columbia,3.2565732222620127,Percentage points,42037,2385
Pennsylvania,Crawford,3.2565732222620127,Percentage points,42039,2389
Pennsylvania,Cumberland,3.2565732222620127,Percentage points,42041,2397
Pennsylvania,Dauphin,3.2565732222620127,Percentage points,42043,2403
Pennsylvania,Delaware,3.2565732222620127,Percentage points,42045,2414
Pennsylvania,Elk,3.2565732222620127,Percentage points,42047,2420
Pennsylvania,Erie,3.2565732222620127,Percentage points,42049,2425
Pennsylvania,Fayette,3.2565732222620127,Percentage points,42051,2431
Pennsylvania,Forest,3.2565732222620127,Percentage points,42053,2436
Pennsylvania,Franklin,3.2565732222620127,Percentage points,42055,2439
Pennsylvania,Fulton,3.2565732222620127,Percentage points,42057,2446
Pennsylvania,Greene,3.2565732222620127,Percentage points,42059,2447
Pennsylvania,Huntingdon,3.2565732222620127,Percentage points,42061,2454
Pennsylvania,Indiana,3.2565732222620127,Percentage points,42063,2459
Pennsylvania,Jefferson,3.2565732222620127,Percentage points,42065,2462
Pennsylvania,Juniata,3.2565732222620127,Percentage points,42067,2466
Pennsylvania,Lackawanna,3.2565732222620127,Percentage points,42069,2471
Pennsylvania,Lancaster,3.2565732222620127,Percentage points,42071,2482
Pennsylvania,Lawrence,3.2565732222620127,Percentage points,42073,2488
Pennsylvania,Lebanon,3.2565732222620127,Percentage points,42075,2492
Pennsylvania,Lehigh,3.2565732222620127,Percentage points,42077,2496
Pennsylvania,Luzerne,3.2565732222620127,Percentage points,42079,2501
Pennsylvania,Lycoming,3.2565732222620127,Percentage points,42081,2505
