State,County,Summer Food Program participants (change % children) 2012-17 (PCH_SFSP_12_17),Units,FIPS,FID
Massachusetts,Hampden,1.0534050079688484,Percentage points,25013,1526
Massachusetts,Hampshire,1.0534050079688484,Percentage points,25015,1527
Massachusetts,Middlesex,1.0534050079688484,Percentage points,25017,1533
Massachusetts,Nantucket,1.0534050079688484,Percentage points,25019,1537
Massachusetts,Norfolk,1.0534050079688484,Percentage points,25021,1543
Massachusetts,Plymouth,1.0534050079688484,Percentage points,25023,1569
Massachusetts,Suffolk,1.0534050079688484,Percentage points,25025,1585
Massachusetts,Worcester,1.0534050079688484,Percentage points,25027,1599
Michigan,Alcona,1.3053296073095817,Percentage points,26001,1603
Michigan,Alger,1.3053296073095817,Percentage points,26003,1609
Michigan,Allegan,1.3053296073095817,Percentage points,26005,1611
Michigan,Alpena,1.3053296073095817,Percentage points,26007,1614
Michigan,Antrim,1.3053296073095817,Percentage points,26009,1617
Michigan,Arenac,1.3053296073095817,Percentage points,26011,1621
Michigan,Baraga,1.3053296073095817,Percentage points,26013,1624
Michigan,Barry,1.3053296073095817,Percentage points,26015,1627
Michigan,Bay,1.3053296073095817,Percentage points,26017,1631
Michigan,Benzie,1.3053296073095817,Percentage points,26019,1634
Michigan,Berrien,1.3053296073095817,Percentage points,26021,1635
Michigan,Branch,1.3053296073095817,Percentage points,26023,1640
Michigan,Calhoun,1.3053296073095817,Percentage points,26025,1641
Michigan,Cass,1.3053296073095817,Percentage points,26027,1644
Michigan,Charlevoix,1.3053296073095817,Percentage points,26029,1648
Michigan,Cheboygan,1.3053296073095817,Percentage points,26031,1649
Michigan,Chippewa,1.3053296073095817,Percentage points,26033,1660
Michigan,Clare,1.3053296073095817,Percentage points,26035,1665
Michigan,Clinton,1.3053296073095817,Percentage points,26037,1669
Michigan,Crawford,1.3053296073095817,Percentage points,26039,1672
Michigan,Delta,1.3053296073095817,Percentage points,26041,1675
Michigan,Dickinson,1.3053296073095817,Percentage points,26043,1677
Michigan,Eaton,1.3053296073095817,Percentage points,26045,1678
Michigan,Emmet,1.3053296073095817,Percentage points,26047,1686
Michigan,Genesee,1.3053296073095817,Percentage points,26049,1688
Michigan,Gladwin,1.3053296073095817,Percentage points,26051,1691
Michigan,Gogebic,1.3053296073095817,Percentage points,26053,1693
Michigan,Grand Traverse,1.3053296073095817,Percentage points,26055,1697
Michigan,Gratiot,1.3053296073095817,Percentage points,26057,1700
Michigan,Hillsdale,1.3053296073095817,Percentage points,26059,1701
Michigan,Houghton,1.3053296073095817,Percentage points,26061,1705
Michigan,Huron,1.3053296073095817,Percentage points,26063,1708
Michigan,Ingham,1.3053296073095817,Percentage points,26065,1710
Michigan,Ionia,1.3053296073095817,Percentage points,26067,1713
Michigan,Iosco,1.3053296073095817,Percentage points,26069,1715
Michigan,Iron,1.3053296073095817,Percentage points,26071,1716
Michigan,Isabella,1.3053296073095817,Percentage points,26073,1717
Michigan,Jackson,1.3053296073095817,Percentage points,26075,1719
Michigan,Kalamazoo,1.3053296073095817,Percentage points,26077,1720
Michigan,Kalkaska,1.3053296073095817,Percentage points,26079,1722
Michigan,Kent,1.3053296073095817,Percentage points,26081,1726
Michigan,Keweenaw,1.3053296073095817,Percentage points,26083,1743
Michigan,Lake,1.3053296073095817,Percentage points,26085,1749
Michigan,Lapeer,1.3053296073095817,Percentage points,26087,1752
Michigan,Leelanau,1.3053296073095817,Percentage points,26089,1765
Michigan,Lenawee,1.3053296073095817,Percentage points,26091,1768
Michigan,Livingston,1.3053296073095817,Percentage points,26093,1770
Michigan,Luce,1.3053296073095817,Percentage points,26095,1773
Michigan,Mackinac,1.3053296073095817,Percentage points,26097,1779
Michigan,Macomb,1.3053296073095817,Percentage points,26099,1785
Michigan,Manistee,1.3053296073095817,Percentage points,26101,1787
Michigan,Marquette,1.3053296073095817,Percentage points,26103,1793
Michigan,Mason,1.3053296073095817,Percentage points,26105,1797
Michigan,Mecosta,1.3053296073095817,Percentage points,26107,1800
Michigan,Menominee,1.3053296073095817,Percentage points,26109,1802
Michigan,Midland,1.3053296073095817,Percentage points,26111,1806
Michigan,Missaukee,1.3053296073095817,Percentage points,26113,1810
Michigan,Monroe,1.3053296073095817,Percentage points,26115,1812
Michigan,Montcalm,1.3053296073095817,Percentage points,26117,1815
Michigan,Montmorency,1.3053296073095817,Percentage points,26119,1816
Michigan,Muskegon,1.3053296073095817,Percentage points,26121,1818
Michigan,Newaygo,1.3053296073095817,Percentage points,26123,1820
Michigan,Oakland,1.3053296073095817,Percentage points,26125,1824
Michigan,Oceana,1.3053296073095817,Percentage points,26127,1825
Michigan,Ogemaw,1.3053296073095817,Percentage points,26129,1827
Michigan,Ontonagon,1.3053296073095817,Percentage points,26131,1829
Michigan,Osceola,1.3053296073095817,Percentage points,26133,1830
Michigan,Oscoda,1.3053296073095817,Percentage points,26135,1832
Michigan,Otsego,1.3053296073095817,Percentage points,26137,1834
Michigan,Ottawa,1.3053296073095817,Percentage points,26139,1837
Michigan,Presque Isle,1.3053296073095817,Percentage points,26141,1840
Michigan,Roscommon,1.3053296073095817,Percentage points,26143,1843
Michigan,Saginaw,1.3053296073095817,Percentage points,26145,1845
Michigan,St. Clair,1.3053296073095817,Percentage points,26147,1854
Michigan,St. Joseph,1.3053296073095817,Percentage points,26149,1857
Michigan,Sanilac,1.3053296073095817,Percentage points,26151,1858
Michigan,Schoolcraft,1.3053296073095817,Percentage points,26153,1861
Michigan,Shiawassee,1.3053296073095817,Percentage points,26155,1863
Michigan,Tuscola,1.3053296073095817,Percentage points,26157,1866
Michigan,Van Buren,1.3053296073095817,Percentage points,26159,1867
Michigan,Washtenaw,1.3053296073095817,Percentage points,26161,1869
Michigan,Wayne,1.3053296073095817,Percentage points,26163,1871
Michigan,Wexford,1.3053296073095817,Percentage points,26165,1873
Minnesota,Aitkin,1.4879751531474144,Percentage points,27001,1875
Minnesota,Anoka,1.4879751531474144,Percentage points,27003,1877
Minnesota,Becker,1.4879751531474144,Percentage points,27005,1878
Minnesota,Beltrami,1.4879751531474144,Percentage points,27007,1880
Minnesota,Benton,1.4879751531474144,Percentage points,27009,1881
Minnesota,Big Stone,1.4879751531474144,Percentage points,27011,1882
Minnesota,Blue Earth,1.4879751531474144,Percentage points,27013,1886
Minnesota,Brown,1.4879751531474144,Percentage points,27015,1892
Minnesota,Carlton,1.4879751531474144,Percentage points,27017,1893
Minnesota,Carver,1.4879751531474144,Percentage points,27019,1894
Minnesota,Cass,1.4879751531474144,Percentage points,27021,1895
Minnesota,Chippewa,1.4879751531474144,Percentage points,27023,1896
Minnesota,Chisago,1.4879751531474144,Percentage points,27025,1897
Minnesota,Clay,1.4879751531474144,Percentage points,27027,1898
Minnesota,Clearwater,1.4879751531474144,Percentage points,27029,1899
Minnesota,Cook,1.4879751531474144,Percentage points,27031,1900
Minnesota,Cottonwood,1.4879751531474144,Percentage points,27033,1902
Minnesota,Crow Wing,1.4879751531474144,Percentage points,27035,1903
Minnesota,Dakota,1.4879751531474144,Percentage points,27037,1904
Minnesota,Dodge,1.4879751531474144,Percentage points,27039,1906
Minnesota,Douglas,1.4879751531474144,Percentage points,27041,1907
Minnesota,Faribault,1.4879751531474144,Percentage points,27043,1908
Minnesota,Fillmore,1.4879751531474144,Percentage points,27045,1909
Minnesota,Freeborn,1.4879751531474144,Percentage points,27047,1910
Minnesota,Goodhue,1.4879751531474144,Percentage points,27049,1911
Minnesota,Grant,1.4879751531474144,Percentage points,27051,1912
Minnesota,Hennepin,1.4879751531474144,Percentage points,27053,1913
Minnesota,Houston,1.4879751531474144,Percentage points,27055,1914
Minnesota,Hubbard,1.4879751531474144,Percentage points,27057,1915
Minnesota,Isanti,1.4879751531474144,Percentage points,27059,1916
Minnesota,Itasca,1.4879751531474144,Percentage points,27061,1917
Minnesota,Jackson,1.4879751531474144,Percentage points,27063,1918
Minnesota,Kanabec,1.4879751531474144,Percentage points,27065,1919
Minnesota,Kandiyohi,1.4879751531474144,Percentage points,27067,1920
Minnesota,Kittson,1.4879751531474144,Percentage points,27069,1921
Minnesota,Koochiching,1.4879751531474144,Percentage points,27071,1922
Minnesota,Lac qui Parle,1.4879751531474144,Percentage points,27073,1923
Minnesota,Lake,1.4879751531474144,Percentage points,27075,1926
Minnesota,Lake of the Woods,1.4879751531474144,Percentage points,27077,1927
Minnesota,Le Sueur,1.4879751531474144,Percentage points,27079,1929
Minnesota,Lincoln,1.4879751531474144,Percentage points,27081,1931
Minnesota,Lyon,1.4879751531474144,Percentage points,27083,1932
Minnesota,McLeod,1.4879751531474144,Percentage points,27085,1934
Minnesota,Mahnomen,1.4879751531474144,Percentage points,27087,1936
Minnesota,Marshall,1.4879751531474144,Percentage points,27089,1937
Minnesota,Martin,1.4879751531474144,Percentage points,27091,1940
Minnesota,Meeker,1.4879751531474144,Percentage points,27093,1941
Minnesota,Mille Lacs,1.4879751531474144,Percentage points,27095,1943
Minnesota,Morrison,1.4879751531474144,Percentage points,27097,1944
Minnesota,Mower,1.4879751531474144,Percentage points,27099,1945
Minnesota,Murray,1.4879751531474144,Percentage points,27101,1947
Minnesota,Nicollet,1.4879751531474144,Percentage points,27103,1948
Minnesota,Nobles,1.4879751531474144,Percentage points,27105,1950
Minnesota,Norman,1.4879751531474144,Percentage points,27107,1951
Minnesota,Olmsted,1.4879751531474144,Percentage points,27109,1953
Minnesota,Otter Tail,1.4879751531474144,Percentage points,27111,1954
Minnesota,Pennington,1.4879751531474144,Percentage points,27113,1956
Minnesota,Pine,1.4879751531474144,Percentage points,27115,1957
Minnesota,Pipestone,1.4879751531474144,Percentage points,27117,1958
Minnesota,Polk,1.4879751531474144,Percentage points,27119,1959
Minnesota,Pope,1.4879751531474144,Percentage points,27121,1961
Minnesota,Ramsey,1.4879751531474144,Percentage points,27123,1964
Minnesota,Red Lake,1.4879751531474144,Percentage points,27125,1966
Minnesota,Redwood,1.4879751531474144,Percentage points,27127,1969
Minnesota,Renville,1.4879751531474144,Percentage points,27129,1971
Minnesota,Rice,1.4879751531474144,Percentage points,27131,1973
Minnesota,Rock,1.4879751531474144,Percentage points,27133,1974
Minnesota,Roseau,1.4879751531474144,Percentage points,27135,1976
Minnesota,St. Louis,1.4879751531474144,Percentage points,27137,1978
Minnesota,Scott,1.4879751531474144,Percentage points,27139,1979
Minnesota,Sherburne,1.4879751531474144,Percentage points,27141,1980
Minnesota,Sibley,1.4879751531474144,Percentage points,27143,1982
Minnesota,Stearns,1.4879751531474144,Percentage points,27145,1984
Minnesota,Steele,1.4879751531474144,Percentage points,27147,1985
Minnesota,Stevens,1.4879751531474144,Percentage points,27149,1987
Minnesota,Swift,1.4879751531474144,Percentage points,27151,1988
Minnesota,Todd,1.4879751531474144,Percentage points,27153,1989
Minnesota,Traverse,1.4879751531474144,Percentage points,27155,1990
Minnesota,Wabasha,1.4879751531474144,Percentage points,27157,1991
Minnesota,Wadena,1.4879751531474144,Percentage points,27159,1992
Minnesota,Waseca,1.4879751531474144,Percentage points,27161,1993
Minnesota,Washington,1.4879751531474144,Percentage points,27163,1994
Minnesota,Watonwan,1.4879751531474144,Percentage points,27165,1996
Minnesota,Wilkin,1.4879751531474144,Percentage points,27167,1997
Minnesota,Winona,1.4879751531474144,Percentage points,27169,1998
Minnesota,Wright,1.4879751531474144,Percentage points,27171,1999
Minnesota,Yellow Medicine,1.4879751531474144,Percentage points,27173,1531
Mississippi,Adams,2.054576940606509,Percentage points,28001,1534
Mississippi,Alcorn,2.054576940606509,Percentage points,28003,1538
Mississippi,Amite,2.054576940606509,Percentage points,28005,1539
Mississippi,Attala,2.054576940606509,Percentage points,28007,1541
Mississippi,Benton,2.054576940606509,Percentage points,28009,1544
Mississippi,Bolivar,2.054576940606509,Percentage points,28011,1547
Mississippi,Calhoun,2.054576940606509,Percentage points,28013,1548
Mississippi,Carroll,2.054576940606509,Percentage points,28015,1549
Mississippi,Chickasaw,2.054576940606509,Percentage points,28017,1550
Mississippi,Choctaw,2.054576940606509,Percentage points,28019,1552
Mississippi,Claiborne,2.054576940606509,Percentage points,28021,1555
Mississippi,Clarke,2.054576940606509,Percentage points,28023,1557
Mississippi,Clay,2.054576940606509,Percentage points,28025,1559
Mississippi,Coahoma,2.054576940606509,Percentage points,28027,1562
Mississippi,Copiah,2.054576940606509,Percentage points,28029,1564
Mississippi,Covington,2.054576940606509,Percentage points,28031,1567
Mississippi,DeSoto,2.054576940606509,Percentage points,28033,1571
Mississippi,Forrest,2.054576940606509,Percentage points,28035,1572
Mississippi,Franklin,2.054576940606509,Percentage points,28037,1575
Mississippi,George,2.054576940606509,Percentage points,28039,1577
Mississippi,Greene,2.054576940606509,Percentage points,28041,1579
Mississippi,Grenada,2.054576940606509,Percentage points,28043,1581
Mississippi,Hancock,2.054576940606509,Percentage points,28045,1583
Mississippi,Harrison,2.054576940606509,Percentage points,28047,1587
Mississippi,Hinds,2.054576940606509,Percentage points,28049,1591
Mississippi,Holmes,2.054576940606509,Percentage points,28051,1593
Mississippi,Humphreys,2.054576940606509,Percentage points,28053,1596
Mississippi,Issaquena,2.054576940606509,Percentage points,28055,1598
Mississippi,Itawamba,2.054576940606509,Percentage points,28057,1601
Mississippi,Jackson,2.054576940606509,Percentage points,28059,1605
Mississippi,Jasper,2.054576940606509,Percentage points,28061,1607
Mississippi,Jefferson,2.054576940606509,Percentage points,28063,1610
Mississippi,Jefferson Davis,2.054576940606509,Percentage points,28065,1612
Mississippi,Jones,2.054576940606509,Percentage points,28067,1615
Mississippi,Kemper,2.054576940606509,Percentage points,28069,1616
Mississippi,Lafayette,2.054576940606509,Percentage points,28071,1620
Mississippi,Lamar,2.054576940606509,Percentage points,28073,1623
Mississippi,Lauderdale,2.054576940606509,Percentage points,28075,1628
Mississippi,Lawrence,2.054576940606509,Percentage points,28077,1632
Mississippi,Leake,2.054576940606509,Percentage points,28079,1636
Mississippi,Lee,2.054576940606509,Percentage points,28081,1638
Mississippi,Leflore,2.054576940606509,Percentage points,28083,1643
Mississippi,Lincoln,2.054576940606509,Percentage points,28085,1645
Mississippi,Lowndes,2.054576940606509,Percentage points,28087,1647
Mississippi,Madison,2.054576940606509,Percentage points,28089,1651
Mississippi,Marion,2.054576940606509,Percentage points,28091,1653
Mississippi,Marshall,2.054576940606509,Percentage points,28093,1655
Mississippi,Monroe,2.054576940606509,Percentage points,28095,1656
Mississippi,Montgomery,2.054576940606509,Percentage points,28097,1658
Mississippi,Neshoba,2.054576940606509,Percentage points,28099,1661
Mississippi,Newton,2.054576940606509,Percentage points,28101,1663
Mississippi,Noxubee,2.054576940606509,Percentage points,28103,1666
Mississippi,Oktibbeha,2.054576940606509,Percentage points,28105,1668
Mississippi,Panola,2.054576940606509,Percentage points,28107,1671
Mississippi,Pearl River,2.054576940606509,Percentage points,28109,1676
Mississippi,Perry,2.054576940606509,Percentage points,28111,1679
Mississippi,Pike,2.054576940606509,Percentage points,28113,1680
Mississippi,Pontotoc,2.054576940606509,Percentage points,28115,1682
Mississippi,Prentiss,2.054576940606509,Percentage points,28117,1684
